player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Calvin Austin III,61418,WR,PIT,17,0,25,69.8,100,34,27.9,34,72,0,91.7,122,133,64.5,100,76,62.3,76
Trystan Colon,41117,G,ARZ,11,0,1,51,100,62,50.8,62,55.5,0,100,122,122,52.1,100,55,45.1,55
Colby Sorsdal,87479,G,DET,5,1,11,34.1,100,49,40.5,49,46.9,2,100,121,121,62.1,100,55,45.5,55
Ian Thomas,42130,TE,CAR,12,0,5,69.1,100,57,47.5,57,62.1,1,100,120,120,50.1,100,61,50.8,61
Jakob Johnson,32565,FB,LV,12,0,23,45.1,100,56,47.1,56,49.9,1,100,119,119,58.2,100,33,27.7,33
Braxton Berrios,47961,WR,MIA,16,0,17,54.9,100,42,35.3,42,50.2,1,99.2,119,120,63,100,66,55.5,66
Tyrod Taylor,6332,QB,NYG,9,0,21,60.3,95.5,42,35.6,44,60.5,0,90.1,118,131,60.3,98.6,70,59.3,71
David Edwards,35941,G,BUF,14,0,4,65.6,100,52,44.1,52,81,1,100,118,118,88.7,100,41,34.7,41
Wesley French,29608,C,IND,8,0,14,61.5,100,35,29.9,35,47.5,0,100,117,117,43.5,100,74,63.2,74
Ben Sims,77918,TE,GB,16,0,12,57.7,100,45,38.8,45,58.1,0,100,116,116,59.2,100,51,44,51
Brevin Jordan,77887,TE,HST,13,0,13,55.2,100,51,44.3,51,59.1,1,100,115,115,66.8,100,49,42.6,49
Michael Dunn,39676,G,CLV,11,0,8,57.9,100,73,63.5,73,61.8,1,100,115,115,63.9,100,27,23.5,27
Joe Flacco,4332,QB,CLV,5,0,8,61.2,98.7,75,66.4,76,61,0,92.6,113,122,60,100,30,26.5,30
Marvin Mims Jr.,122937,WR,DEN,16,0,10,56.4,100,36,32.1,36,55.5,0,93.3,112,120,62.4,100,63,56.3,63
Brandon Johnson,40666,WR,DEN,13,0,10,62.7,100,48,43.2,48,53.7,0,100,111,111,49.1,100,50,45,50
Deven Thompkins,84480,WR,TB,16,0,30,58.1,100,48,43.6,48,51.3,0,94.8,110,116,60.1,100,42,38.2,42
Jauan Jennings,48027,WR,SF,13,0,28,57.5,100,29,26.4,29,76.2,2,100,110,110,89,100,61,55.5,61
Jake Curhan,38549,T,SEA,6,0,29,43,100,26,23.9,26,67.1,0,100,109,109,74.6,100,68,62.4,68
Jimmy Garoppolo,8697,QB,LV,7,0,23,60,98.2,55,50.5,56,60,0,90.1,109,121,60,100,33,30.3,33
River Cracraft,47417,WR,MIA,10,0,17,49,100,35,32.4,35,51.5,0,100,108,108,67.7,100,62,57.4,62
Taylor Heinicke,9896,QB,ATL,5,0,2,60.4,100,41,38,41,60.9,0,98.2,108,110,60,100,63,58.3,63
Andrei Iosivas,109811,WR,CIN,15,1,7,56.4,100,48,44.9,48,54.5,1,100,107,107,69.3,100,43,40.2,43
Jason Brownlee,121451,WR,NYJ,7,1,22,52,100,31,29,31,43.5,1,100,107,107,66.8,100,64,59.8,64
Ronnie Bell,84288,WR,SF,15,1,28,60.2,100,23,21.7,23,58,1,100,106,106,69.1,100,64,60.4,64
C.J. Uzomah,9590,TE,NYJ,12,0,22,69.7,100,58,54.7,58,74.5,2,100,106,106,75.1,100,42,39.6,42
Mason Rudolph,46569,QB,PIT,4,0,25,60,97.9,47,44.3,48,60,0,93,106,114,60,100,49,46.2,49
Jordan Akins,47050,TE,CLV,17,0,8,41.9,100,47,44.3,47,44.2,0,100,106,106,56.5,100,39,36.8,39
Landon Young,41761,T,NO,11,0,20,66.4,100,49,46.2,49,51.1,1,100,106,106,39.2,100,44,41.5,44
Jaylon Moore,43678,T,SF,13,0,28,51.8,100,19,18.1,19,69.7,0,100,105,105,76.8,100,57,54.3,57
Wanya Morris,98247,T,KC,9,0,16,44.2,100,25,23.8,25,47.1,2,100,105,105,55.5,100,67,63.8,67
Terrace Marshall Jr.,84271,WR,CAR,9,0,5,54.5,100,45,42.9,45,40,0,100,105,105,56.8,100,58,55.2,58
Michael Burton,9601,FB,DEN,17,1,10,67.1,100,45,43.3,45,61.9,1,92,104,113,52.2,100,37,35.6,37
Josiah Deguara,47034,TE,GB,15,1,12,42.1,100,43,41.3,43,54.8,1,100,104,104,60.6,100,45,43.3,45
Jalen Reagor,61697,WR,NE,11,0,19,59.3,100,52,50,52,33.5,0,99,104,105,63.2,100,40,38.5,40
Xavier Newman,58525,G,NYJ,6,0,22,53.3,100,38,36.5,38,58.6,0,100,104,104,60.4,100,55,52.9,55
Teagan Quitoriano,84036,TE,HST,7,0,13,65.8,100,34,33,34,56.5,0,100,103,103,52.4,100,57,55.3,57
Trevor Siemian,9683,QB,NYJ,5,0,22,60.3,100,38,37.3,38,60.6,0,94.4,102,108,60,100,59,57.8,59
Khari Blasingame,44889,FB,CHI,16,0,6,64.7,84.2,32,32,38,68.2,0,92.6,100,108,73.2,96.8,61,61,63
Quez Watkins,61664,WR,PHI,9,0,24,46.9,100,36,36,36,50.7,0,100,100,100,72.9,100,53,53,53
David Quessenberry,7957,T,MIN,6,0,18,52.6,100,34,34,34,57.2,0,100,100,100,61.1,100,58,58,58
P.J. Walker,12134,QB,CLV,5,0,8,60.2,98.2,55,55.6,56,60.5,0,91.7,99,108,60,94.7,36,36.4,38
Zach Pascal,12303,WR,ARZ,14,0,1,81.4,100,46,46.9,46,56.9,0,100,98,98,51.4,100,36,36.7,36
Brock Hoffman,54535,C,DAL,8,0,9,63.4,100,39,39.8,39,54.3,1,100,98,98,58,100,42,42.9,42
Davis Allen,99697,TE,LA,13,0,26,50.7,100,58,59.8,58,49.3,1,100,97,97,61.5,100,26,26.8,26
Alex Erickson,11107,WR,LAC,8,0,27,65.3,100,39,40.2,39,45.3,0,100,97,97,69.7,100,50,51.5,50
Brandon Powell,48036,WR,MIN,15,0,18,61.9,100,31,32.3,31,42.1,1,95,96,101,53.3,100,57,59.4,57
Xavier Hutchinson,122518,WR,HST,13,0,13,57.4,97.2,35,36.8,36,59.8,0,95,95,100,60.5,97.8,45,47.4,46
Kalif Raymond,11028,WR,DET,16,0,11,39.4,97.5,39,41.1,40,59,1,94.1,95,101,66.5,100,50,52.6,50
Hunter Luepke,91319,FB,DAL,17,0,9,44.5,100,35,36.8,35,55.6,0,94.1,95,101,54.4,93.5,29,30.5,31
Johnny Mundt,12206,TE,MIN,16,0,18,59.6,100,41,43.6,41,63.8,0,100,94,94,65.8,100,43,45.7,43
Easton Stick,29466,QB,LAC,5,0,27,60.2,78.9,30,31.9,38,60.2,0,83.9,94,112,60,93.3,56,59.6,60
Kelvin Beachum,7229,T,ARZ,6,0,1,51.4,100,47,50.5,47,51.7,0,100,93,93,55.3,100,35,37.6,35
Equanimeous St. Brown,47967,WR,CHI,7,0,6,54.8,100,30,32.3,30,43.9,0,100,93,93,52,100,52,55.9,52
Kayode Awosika,44909,G,DET,5,0,11,65.6,100,39,41.9,39,64.2,0,100,93,93,76.1,100,45,48.4,45
Sam Mustipher,13026,C,BLT,7,0,3,66.5,100,46,50,46,67.1,1,100,92,92,77.3,100,32,34.8,32
Zach Ertz,7816,TE,ARZ,7,0,1,53.3,100,41,44.6,41,49.5,0,100,92,92,50.3,100,42,45.7,42
Kevin Rader,30887,TE,TEN,13,0,31,32.5,100,32,34.8,32,44.3,0,100,92,92,59.5,100,39,42.4,39
Hunter Renfrow,47509,WR,LV,16,0,23,56.4,100,37,40.2,37,31.3,0,100,92,92,50.9,100,41,44.6,41
Jimmy Graham,5619,TE,NO,11,0,20,53.4,100,27,29.7,27,50.1,1,100,91,91,49.2,100,53,58.2,53
Abraham Lucas,60218,T,SEA,6,0,29,69.1,100,39,42.9,39,58.8,0,100,91,91,57.2,100,46,50.5,46
Elijah Higgins,98027,TE,ARZ,11,0,1,48.8,100,40,44,40,51.1,0,100,91,91,57.6,100,42,46.2,42
Yosh Nijman,60822,T,GB,13,0,12,59.6,100,32,35.2,32,60.3,0,100,91,91,60.9,100,48,52.7,48
Charlie Heck,36501,T,HST,4,0,13,66.8,100,33,36.7,33,58.4,0,100,90,90,58.6,100,48,53.3,48
James Mitchell,77885,TE,DET,14,0,11,48.4,100,27,30.3,27,46,1,100,89,89,53.7,100,49,55.1,49
Taysom Hill,12112,TE,NO,16,0,20,43.9,34.2,27,30.3,79,57.3,0,52.7,89,169,61.9,77.6,38,42.7,49
Cameron Erving,9452,T,NO,3,0,20,45.1,100,33,37.5,33,36.3,0,100,88,88,28.5,100,42,47.7,42
Tre Tucker,101106,WR,LV,14,0,23,84.9,100,30,34.1,30,59.7,0,89.8,88,98,59.6,100,47,53.4,47
Kendrick Green,56642,G,HST,3,0,13,37,100,30,34.5,30,56.3,1,100,87,87,54.5,100,49,56.3,49
Ryan Neuzil,41123,C,ATL,6,0,2,55.3,100,22,25.3,22,56.2,0,100,87,87,58.1,100,61,70.1,61
Irv Smith Jr.,42060,TE,CIN,12,0,7,56.1,100,37,42.5,37,53.8,1,100,87,87,54.3,100,41,47.1,41
Brenden Jaimes,59909,C,LAC,4,0,27,47.7,100,31,36,31,39.8,0,100,86,86,44.3,100,43,50,43
Ben Bartch,84236,G,SF,8,0,28,45,100,38,44.2,38,64.4,0,100,86,86,79.7,100,36,41.9,36
Alijah Vera-Tucker,57107,T,NYJ,5,0,22,55.6,100,37,43,37,82.7,0,100,86,86,91.5,100,40,46.5,40
Ben Cleveland,41696,G,BLT,11,0,3,41.1,100,45,52.3,45,64.6,0,100,86,86,90.3,100,33,38.4,33
Joshua Ezeudu,77355,T,NYG,6,0,21,59.1,100,29,34.1,29,53.4,0,100,85,85,52,100,46,54.1,46
Daniel Faalele,81734,T,BLT,12,0,3,56.3,100,47,55.3,47,51.7,0,100,85,85,48,100,27,31.8,27
Miles Boykin,48209,WR,PIT,15,0,25,58.1,100,32,37.6,32,53.4,0,100,85,85,54,100,37,43.5,37
Gabe Jackson,8716,G,CAR,4,0,5,68.8,100,40,47.6,40,63.1,0,100,84,84,56.4,100,34,40.5,34
Peyton Hendershot,60915,TE,DAL,8,0,9,58,100,45,53.6,45,56.9,1,98.8,84,85,57,100,31,36.9,31
Daniel Jones,39395,QB,NYG,6,0,21,60,86.1,31,37.3,36,60,0,79,83,105,60,87.5,49,59,56
Conor McDermott,11966,T,NE,6,0,19,66.2,100,43,52.4,43,68,0,100,82,82,71.4,100,32,39,32
Austin Corbett,46290,G,CAR,4,0,5,62,100,31,38.3,31,51,0,100,81,81,45.9,100,48,59.3,48
Sean Rhyan,72009,G,GB,9,0,12,57.7,100,22,27.2,22,50.2,0,100,81,81,52.5,100,46,56.8,46
Tyquan Thornton,78092,WR,NE,7,0,19,68.2,100,44,55,44,65.9,0,96.4,80,83,61.7,100,26,32.5,26
Nick Vannett,10728,TE,LAC,8,0,27,43.8,100,27,33.8,27,44.4,0,100,80,80,48.2,100,43,53.8,43
Kenny Yeboah,42196,TE,NYJ,5,0,22,49.5,100,27,34.2,27,60.8,0,100,79,79,67.7,100,45,57,45
Cornelius Lucas,9025,T,WAS,7,0,32,57.8,100,23,29.1,23,49.7,0,100,79,79,50.9,100,48,60.8,48
Jake Hanson,28148,G,NYJ,5,0,22,42.3,100,29,36.7,29,48.7,0,100,79,79,61.3,100,41,51.9,41
Andrew Rupcich,156082,G,TEN,4,0,31,82.3,100,23,29.5,23,54.9,0,100,78,78,41.5,100,49,62.8,49
Adam Prentice,35639,FB,NO,12,1,20,47.8,100,25,32.5,25,43.1,1,97.5,77,79,44.9,100,20,26,20
David Bell,97989,WR,CLV,13,0,8,50.3,100,41,53.2,41,50.2,0,100,77,77,53.8,100,24,31.2,24
Eric Saubert,11929,TE,HST,8,0,13,59.3,100,35,45.5,35,63.6,0,100,77,77,69.6,100,33,42.9,33
Marvin Jones Jr.,7158,WR,DET,6,0,11,41.7,100,42,54.5,42,43.3,0,100,77,77,67,100,32,41.6,32
Josh Jones,26634,T,HST,5,0,13,59.8,100,23,30.3,23,52.1,0,100,76,76,49.9,100,43,56.6,43
Dyami Brown,77986,WR,WAS,15,0,32,66.4,100,24,32,24,63.1,1,98.7,75,76,59.6,100,44,58.7,44
Ja'Tyre Carter,78432,G,CHI,5,0,6,48.8,100,33,44,33,44.8,0,100,75,75,51.1,100,32,42.7,32
Chase Claypool,42312,WR,MIA,10,0,17,42.3,100,22,29.3,22,47.5,0,100,75,75,56.3,100,45,60,45
Josh Whyle,54037,TE,TEN,10,0,31,45.1,100,33,44.6,33,38,0,100,74,74,44.2,100,37,50,37
Dorian Thompson-Robinson,83574,QB,CLV,6,0,8,60.4,88.4,38,52.1,43,60.8,0,89,73,82,60.5,93.3,28,38.4,30
Ray-Ray McCloud III,47895,WR,SF,11,0,28,56.1,100,17,23.6,17,76.5,0,96,72,75,75,97.8,45,62.5,46
Austin Schlottmann,30097,C,MIN,4,0,18,48.2,100,28,39.4,28,59.4,0,100,71,71,76.2,100,41,57.7,41
Byron Pringle,42345,WR,WAS,16,0,32,75.2,100,32,45.1,32,57.7,0,100,71,71,57,100,36,50.7,36
Halapoulivaati Vaitai,10798,G,DET,3,0,11,60.6,100,40,57.1,40,64.6,0,100,70,70,75.7,100,25,35.7,25
Jalen Guyton,34164,WR,LAC,7,0,27,52.9,100,22,31.4,22,30.6,0,100,70,70,51.7,100,45,64.3,45
Julio Jones,6158,WR,PHI,11,0,24,55.3,100,21,30,21,66.7,0,100,70,70,63,100,35,50,35
Corey Linsley,8796,C,LAC,3,0,27,59.9,100,30,42.9,30,65.9,0,100,70,70,67.9,100,32,45.7,32
Hayden Hurst,47294,TE,CAR,9,0,5,43,100,19,27.5,19,28.3,1,100,69,69,34,100,45,65.2,45
Nick Bawden,27413,FB,NYJ,16,0,22,47.5,100,19,27.5,19,50.8,0,97.2,69,71,55.7,100,40,58,40
Jason Peters,2148,T,SEA,8,0,29,62.2,100,24,35.3,24,71.2,0,100,68,68,70.2,100,40,58.8,40
Carter O'Donnell,105607,G,ARZ,5,0,1,47.1,100,24,35.3,24,50.5,2,100,68,68,52.5,100,36,52.9,36
Reggie Gilliam,40951,FB,BUF,15,0,4,65.2,100,22,32.8,22,70.3,1,100,67,67,81.8,100,18,26.9,18
Blake Hance,46301,T,JAX,11,0,15,51.7,100,37,56.1,37,49.7,0,100,66,66,51,100,19,28.8,19
Robbie Chosen,11254,WR,MIA,8,0,17,59.3,100,22,33.3,22,47.4,1,100,66,66,58.5,100,40,60.6,40
Jack Driscoll,27064,T,PHI,7,0,24,44.3,100,17,26.2,17,36.8,0,100,65,65,40,100,31,47.7,31
Nate Herbig,28844,G,PIT,3,0,25,65.5,100,10,15.4,10,71.9,0,100,65,65,79.7,100,40,61.5,40
Nick Mullens,12282,QB,MIN,5,0,18,60.3,100,31,47.7,31,60.3,0,92.9,65,70,60,100,32,49.2,32
Devin Duvernay,40006,WR,BLT,11,0,3,62.8,90.9,30,46.9,33,68.7,0,94.1,64,68,60.2,95.5,21,32.8,22
C.J. Ham,11347,FB,MIN,17,0,18,56.4,100,22,34.4,22,59.5,0,98.5,64,65,63.6,96.7,29,45.3,30
Grant Calcaterra,60997,TE,PHI,12,0,24,61.1,100,27,42.2,27,60.3,0,100,64,64,61.2,100,27,42.2,27
Royce Newman,41746,G,GB,6,0,12,52.3,100,23,36.5,23,43.9,0,100,63,63,47.2,100,31,49.2,31
Payne Durham,84037,TE,TB,13,0,30,56.6,100,12,19,12,52,0,100,63,63,57.2,100,37,58.7,37
Quinn Bailey,46669,G,DEN,14,0,10,44.9,100,30,48.4,30,42.5,1,100,62,62,50,100,12,19.4,12
D'Andre Swift,57212,HB,PHI,16,0,24,57.4,15.8,12,19.4,76,53.8,0,21.2,62,292,58.7,8.5,15,24.2,177
Mitch Trubisky,11757,QB,PIT,5,0,25,60,100,22,36.1,22,60,0,88.4,61,69,60,100,31,50.8,31
Jordan McFadden,77578,G,LAC,8,0,27,58.5,100,20,33.9,20,49.5,0,100,59,59,57,100,29,49.2,29
David Moore,11981,WR,TB,7,0,30,59.7,100,26,44.8,26,60.1,0,100,58,58,60.7,100,29,50,29
Olusegun Oluwatimi,98581,C,SEA,4,0,29,54.7,100,10,17.2,10,50.1,0,100,58,58,50.6,100,39,67.2,39
D.J. Montgomery,55003,WR,IND,7,0,14,73.7,100,25,43.1,25,70.7,0,100,58,58,60.6,100,28,48.3,28
Rakim Jarrett,129519,WR,TB,9,1,30,60,100,25,43.1,25,57.7,1,98.3,58,59,60.3,100,27,46.6,27
Chris Conley,9509,WR,SF,7,0,28,77,100,11,19.3,11,73.5,0,100,57,57,66.7,100,37,64.9,37
Kenneth Gainwell,77737,HB,PHI,16,0,24,67.6,20.5,9,15.8,44,56.9,0,39.9,57,143,58.2,10.9,6,10.5,55
Dan Skipper,12307,G,DET,11,0,11,75.4,100,18,31.6,18,71.2,1,100,57,57,65.1,100,34,59.6,34
Sean McKeon,42266,TE,DAL,9,0,9,65.3,100,20,35.1,20,61.8,2,100,57,57,51,100,18,31.6,18
Billy Turner,8702,T,NYJ,7,0,22,51.7,100,22,38.6,22,50.2,0,100,57,57,52.4,100,32,56.1,32
Bo Melton,61610,WR,GB,5,0,12,61.2,100,19,33.3,19,76.2,0,95,57,60,68.5,100,31,54.4,31
Parris Campbell,47940,WR,NYG,11,0,21,49.7,100,23,41.1,23,62.5,0,100,56,56,72.7,100,27,48.2,27
Derius Davis,78196,WR,LAC,15,0,27,53.5,83.3,15,26.8,18,43,0,81.2,56,69,55.2,97.1,33,58.9,34
Gus Edwards,46027,HB,BLT,17,0,3,43.7,18.8,26,46.4,138,55.8,1,22,56,255,46.8,11.6,11,19.6,95
Kadarius Toney,61245,WR,KC,12,0,16,71,87.5,21,37.5,24,62.9,0,82.4,56,68,62.4,88.9,32,57.1,36
Bijan Robinson,123126,HB,ATL,17,0,2,54.4,21,17,30.9,81,35.5,0,20.2,55,272,59.1,14.5,25,45.5,173
Ihmir Smith-Marsette,61324,WR,CAR,10,0,5,71.2,94.4,17,30.9,18,69.4,0,87.3,55,63,56.8,100,36,65.5,36
Trent Taylor,11932,WR,CHI,11,0,6,90.2,100,8,14.5,8,53.8,0,98.2,55,56,54.7,100,30,54.5,30
Isaiah McKenzie,11927,WR,IND,12,0,14,56.9,100,13,24.1,13,59.4,0,96.4,54,56,61.5,97.5,39,72.2,40
Ross Dwelley,20994,TE,SF,11,0,28,48.1,100,15,27.8,15,49.2,0,100,54,54,53.7,100,20,37,20
Mike Williams,11762,WR,LAC,3,0,27,61.9,100,23,43.4,23,75,0,98.1,53,54,53.9,100,26,49.1,26
Sam Darnold,29048,QB,SF,10,0,28,60,100,11,20.8,11,60,0,74.6,53,71,60,100,41,77.4,41
Parker Washington,129799,WR,JAX,9,0,15,59.1,100,27,50.9,27,29.4,0,100,53,53,57.7,100,23,43.4,23
Cole Turner,84330,TE,WAS,12,0,32,47,100,17,32.7,17,68.3,0,100,52,52,78.3,100,32,61.5,32
Elijah Cooks,61501,WR,JAX,9,0,15,40.8,100,24,46.2,24,46.6,1,100,52,52,61.2,100,12,23.1,12
Randall Cobb,6216,WR,NYJ,10,0,22,73.8,100,13,25,13,31.1,0,100,52,52,52.8,100,34,65.4,34
Drew Lock,39517,QB,SEA,4,0,29,60,100,22,42.3,22,60,0,96.3,52,54,60,100,27,51.9,27
Nicholas Petit-Frere,82003,T,TEN,3,0,31,55.4,100,11,21.6,11,55.4,2,100,51,51,50.8,100,33,64.7,33
Justyn Ross,78021,WR,KC,9,0,16,60.2,100,17,33.3,17,36.1,0,100,51,51,60.9,100,23,45.1,23
Dan Feeney,11826,C,CHI,4,0,6,75.1,100,8,16,8,45.7,1,100,50,50,40.3,100,36,72,36
Tucker Fisk,52286,TE,ATL,6,0,2,46.7,100,14,28,14,50.9,0,100,50,50,56.8,100,33,66,33
Samori Toure,25276,WR,GB,11,0,12,50.4,100,15,30,15,64.6,0,100,50,50,72.4,100,31,62,31
Wes Schweitzer,10829,G,NYJ,3,0,22,43,100,18,36,18,47,0,100,50,50,59.9,100,23,46,23
Dennis Daley,60063,G,ARZ,3,0,1,34.9,100,21,42.9,21,42.3,0,100,49,49,55.6,100,23,46.9,23
Christian McCaffrey,11763,HB,SF,16,0,28,58.6,5.2,5,10.2,96,34.9,0,14.9,49,328,41.5,8.2,16,32.7,196
Antoine Green,77985,WR,DET,9,0,11,75,100,18,36.7,18,83.3,0,100,49,49,68,100,20,40.8,20
Tyjae Spears,97195,HB,TEN,17,0,31,43.4,31.1,19,38.8,61,48.1,1,32.7,49,150,56.7,25.4,17,34.7,67
Trent Scott,24481,T,WAS,5,0,32,84.4,100,16,32.7,16,77.3,0,100,49,49,60.5,100,27,55.1,27
Blake Brandel,46282,G,MIN,3,0,18,46.6,100,18,36.7,18,63.8,0,100,49,49,74.5,100,28,57.1,28
James Conner,11860,HB,ARZ,13,0,1,68,7.8,10,20.8,129,68.9,0,18.3,48,262,60.1,15.7,17,35.4,108
Kion Smith,136103,T,MIA,4,0,17,60.1,100,19,39.6,19,56.9,0,100,48,48,55.3,100,26,54.2,26
Anthony Richardson,124393,QB,IND,4,0,14,60,54.2,13,27.1,24,60,0,72.7,48,66,60,94.6,35,72.9,37
John Ojukwu,58530,T,TEN,3,0,31,60.2,100,12,25,12,65.4,0,100,48,48,66.6,100,33,68.8,33
DeAndre Carter,9859,WR,LV,15,0,23,54.3,100,21,44.7,21,38.7,0,94,47,50,53.6,92.9,13,27.7,14
Jarrett Stidham,13725,QB,DEN,3,0,10,60.2,96,24,51.1,25,60.3,0,88.7,47,53,60,100,21,44.7,21
Cam Fleming,8775,T,DEN,4,0,10,47,100,20,43.5,20,44.8,0,100,46,46,57.7,100,16,34.8,16
Cody Ford,39805,G,CIN,12,0,7,54.6,100,27,60,27,58.1,0,100,45,45,65.2,100,14,31.1,14
Sterling Shepard,10674,WR,NYG,12,0,21,53.9,100,18,40,18,34.4,0,100,45,45,56.7,100,23,51.1,23
Calvin Anderson,46247,T,NE,2,0,19,49.9,100,14,31.8,14,49.1,0,100,44,44,47.1,100,25,56.8,25
Najee Harris,57121,HB,PIT,17,0,25,,0,0,0,101,56.7,0,14.5,44,303,60,1.4,2,4.5,147
Mecole Hardman Jr.,42683,WR,KC,9,0,16,59.9,90,9,20.9,10,59.7,0,97.7,43,44,59.5,100,33,76.7,33
Case Keenum,7323,QB,HST,2,0,13,60,100,12,27.9,12,60,0,95.6,43,45,60,100,28,65.1,28
Jamison Crowder,9538,WR,WAS,8,0,32,55.6,100,13,30.2,13,51.4,0,100,43,43,52.2,100,29,67.4,29
Roschon Johnson,99467,HB,CHI,15,0,6,55.1,43.5,20,46.5,46,62.9,0,34.7,43,124,59,14.3,9,20.9,63
Tony Pollard,27126,HB,DAL,17,0,9,52.5,7,9,21.4,129,62.8,0,14,42,299,60.5,5.1,7,16.7,136
Tre' McKitty,60896,TE,LAC,6,1,27,45.7,100,14,33.3,14,39.1,1,100,42,42,52.7,100,18,42.9,18
Saquon Barkley,45791,HB,NYG,14,0,21,56.5,6.9,7,16.7,102,56.4,0,14.2,42,295,60,6.7,11,26.2,163
Duane Brown,4340,T,NYJ,4,0,22,54.1,100,25,59.5,25,53.5,0,100,42,42,55.7,100,13,31,13
Parker Hesse,48369,TE,ATL,3,0,2,55.3,100,6,14.3,6,50.9,0,100,42,42,51.5,100,32,76.2,32
Matt Peart,46179,T,NYG,7,0,21,40.9,100,12,28.6,12,34,0,100,42,42,37.1,100,24,57.1,24
Jalen Brooks,111284,WR,DAL,7,0,9,61.6,100,15,35.7,15,74.7,0,100,42,42,60.6,100,14,33.3,14
Javonte Williams,77803,HB,DEN,16,0,10,,0,0,0,107,57.6,0,15.5,41,264,60,5.3,6,14.6,114
KaVontae Turpin,47658,WR,DAL,13,0,9,52.8,61.5,8,19.5,13,57,0,80.4,41,51,59.5,91.3,21,51.2,23
Rodney Williams,63718,TE,PIT,11,0,25,57.2,100,7,17.5,7,62.6,0,100,40,40,68.1,100,10,25,10
Jamal Agnew,11920,WR,JAX,11,0,15,74.5,94.1,16,40,17,76.6,1,90.9,40,44,58.7,100,24,60,24
C.J. Beathard,11859,QB,JAX,6,0,15,60,100,18,45,18,60,0,88.9,40,45,60,95.2,20,50,21
Khalil Herbert,41668,HB,CHI,12,0,6,40.9,18.2,10,25.6,55,45.8,0,22.5,39,173,60.5,11,11,28.2,100
Marquise Goodwin,7859,WR,CLV,11,0,8,59.2,100,18,46.2,18,58.9,0,90.7,39,43,58.9,100,15,38.5,15
Ryan Van Demark,55113,T,BUF,8,0,4,43.3,100,13,33.3,13,64.4,0,100,39,39,80,100,13,33.3,13
Mike White,46453,QB,MIA,6,0,17,60,100,13,33.3,13,60,0,83,39,47,60,96.3,26,66.7,27
Lawrence Cager,34914,TE,NYG,8,0,21,58.2,100,9,23.7,9,65,0,100,38,38,63.8,100,20,52.6,20
Tremayne Anchrum Jr.,41813,G,LA,5,0,26,49,100,24,63.2,24,43.3,0,100,38,38,43.9,100,6,15.8,6
Brycen Hopkins,47338,TE,LA,12,0,26,53,100,24,63.2,24,54.5,1,100,38,38,62.2,100,7,18.4,7
Tylan Wallace,61577,WR,BLT,9,0,3,57.5,100,15,39.5,15,55.7,0,100,38,38,55.5,100,13,34.2,13
Jamaal Williams,11889,HB,NO,13,0,20,77.4,20.3,13,35.1,64,72.9,0,25.5,37,145,60.2,9.7,6,16.2,62
Jordan Meredith,60235,G,LV,7,0,23,76,100,14,37.8,14,60.1,0,100,37,37,39.7,100,14,37.8,14
Jalen Nailor,84292,WR,MIN,4,0,18,62.6,100,13,36.1,13,59.3,0,100,36,36,61.4,100,20,55.6,20
Justin McCray,9234,G,CAR,3,0,5,53.1,100,17,47.2,17,49.2,1,100,36,36,50.3,100,19,52.8,19
Matt Nelson,48584,T,DET,3,0,11,50.9,100,20,55.6,20,53.9,1,100,36,36,53.5,100,15,41.7,15
Jaylen Warren,98692,HB,PIT,17,0,25,59.9,1.9,1,2.8,54,77.9,0,19.7,36,183,59.2,6,5,13.9,83
Travis Etienne Jr.,57185,HB,JAX,17,0,15,59.9,1.2,2,5.6,164,77,0,11.7,36,307,59.4,5.5,6,16.7,110
Stephen Sullivan,40411,TE,CAR,9,0,5,46.5,100,10,28.6,10,49.8,0,100,35,35,57,100,20,57.1,20
Richie James,28991,WR,KC,6,0,16,59.8,100,9,25.7,9,55.3,0,100,35,35,56.5,100,19,54.3,19
Kyle Hinton,83163,G,ATL,4,0,2,41.3,100,12,34.3,12,54.5,0,100,35,35,64.7,100,20,57.1,20
Raheem Mostert,9783,HB,MIA,15,0,17,57.9,7.5,5,14.3,67,59.1,0,13.8,35,253,45.2,2.6,4,11.4,154
Blaine Gabbert,6162,QB,KC,2,0,16,60,100,10,28.6,10,60,0,92.1,35,38,60,100,24,68.6,24
Tanner Hudson,66924,TE,CIN,10,0,7,65.6,100,14,41.2,14,74.5,0,100,34,34,60.8,100,18,52.9,18
Brayden Willis,77917,TE,SF,6,0,28,55.6,100,7,20.6,7,57.9,0,100,34,34,53.4,100,17,50,17
Deonte Harty,91470,WR,BUF,9,0,4,60.5,100,15,45.5,15,60.8,0,89.2,33,37,60.8,100,14,42.4,14
Cordarrelle Patterson,7810,HB,ATL,12,0,2,61.8,20,6,18.2,30,58.1,0,38.8,33,85,57.1,49,25,75.8,51
Ryan Bates,28300,C,BUF,6,0,4,82.4,100,10,30.3,10,77.2,0,100,33,33,60.8,100,10,30.3,10
